,date,headline,source,polarity,subjectivity
224,6/28/2019 10:46:00 AM - ,"The Zacks Analyst Blog Highlights: Xcel, NextEra and WEC  ",Zacks.com,0.0,0.0
225,6/28/2019 10:44:00 AM - ,"The Zacks Analyst Blog Highlights: ConocoPhillips, Hess, Valero, Marathon Oil and Helix  ",Zacks.com,0.0,0.0
227,6/28/2019 10:41:13 AM - ,Constellation Brands Earnings: STZ Stock Shines on Strong Q1  ,InvestorPlace Media,0.4333333333333333,0.7333333333333333
228,6/28/2019 10:41:00 AM - ,"The Zacks Analyst Blog Highlights: Universal Display, Bruker, Match, j2 and Ciena  ",Zacks.com,0.0,0.0
229,6/28/2019 10:39:00 AM - ,Top Sectors of 1H & Their Top Stocks  ,Zacks.com,0.5,0.5
230,6/28/2019 10:36:32 AM - ,First Week of August 16th Options Trading For SolarEdge Technologies (SEDG)  ,BNK Invest,0.25,0.3333333333333333
231,6/28/2019 10:36:22 AM - ,Interesting SATS Put And Call Options For August 16th  ,BNK Invest,0.5,0.5
232,6/28/2019 10:36:19 AM - ,First Week of EYE August 16th Options Trading  ,BNK Invest,0.25,0.3333333333333333
233,6/28/2019 10:32:00 AM ,TSX flat as investors focus on G20 summit  ,Reuters,-0.025,0.125
234,6/28/2019 10:32:00 AM - ,"The Zacks Analyst Blog Highlights: Cisco, AZZ, Flowserve, Timken and Broadwind  ",Zacks.com,0.0,0.0
235,6/28/2019 10:32:00 AM - ,Nike Stock Continues to Show Us That It’s Still a King  ,InvestorPlace Media,0.0,0.0
236,6/28/2019 10:30:00 AM - ,Voya or Primerica: Which Life Insurer is Better Placed?  ,Zacks.com,0.5,0.5
237,6/28/2019 10:29:00 AM - ,"The Zacks Analyst Blog Highlights: Apple, Comcast, Morgan Stanley, Micron and Ford  ",Zacks.com,0.0,0.0
238,6/28/2019 10:27:00 AM ,Singapore to allow virtual banks as part of move to open up market  ,Reuters,0.0,0.5
239,6/28/2019 10:27:00 AM ,Mexico's president says big bank loan shows confidence in Pemex  ,Reuters,0.0,0.1
240,6/28/2019 10:24:00 AM - ,"The Zacks Analyst Blog Highlights: Enterprise Products, Magellan Midstream, Pioneer Natural and Diamondback  ",Zacks.com,0.1,0.4
241,6/28/2019 10:23:00 AM ,"Deutsche Bank considering up to 20,000 job cuts, WSJ reports  ",Reuters,0.0,0.0
242,6/28/2019 10:23:00 AM ,OTP adds name to sub debt list  ,Reuters,0.0,0.0
243,6/28/2019 10:22:00 AM - ,Treasury ETF (SHV) Hits New 52-Week High  ,Zacks.com,0.1481818181818182,0.4972727272727272
244,6/28/2019 10:20:04 AM - ,Can Oasis Midstream Partners LP (OMP) Run Higher on Rising Earnings Estimates?  ,Zacks.com,0.25,0.5
245,6/28/2019 10:20:03 AM - ,Will Energy Recovery (ERII) Gain on Rising Earnings Estimates?  ,Zacks.com,0.0,0.0
246,6/28/2019 10:20:00 AM ,US STOCKS-Wall St modestly higher with G20 summit underway  ,Reuters,0.25,0.5
247,6/28/2019 10:20:00 AM ,Wall St modestly higher with G20 summit underway  ,Reuters,0.25,0.5
248,6/28/2019 10:19:00 AM - ,Top Ranked Growth Stocks to Buy for June 28th  ,Zacks.com,0.5,0.5
249,6/28/2019 10:17:34 AM - ,Is Bitcoin on the Verge of a Second Crypto Boom?  ,InvestorPlace Media,0.0,0.0
250,6/28/2019 10:17:00 AM - ,Fastenal (FAST) Up 23% in 6 Months: Can the Bull Run Continue?  ,Zacks.com,0.2,0.6
251,6/28/2019 10:17:00 AM - ,"Income & Spending Favorable, All Eyes Toward G-20  ",Zacks.com,0.0,0.0
252,6/28/2019 10:17:00 AM - ,Are AbbVie and Allergan Really Better Together?  ,Motley Fool,0.5,0.5
253,6/28/2019 10:16:00 AM ,G20 nerves suppress gains in Latam currencies  ,Reuters,0.0,0.0
254,6/28/2019 10:16:00 AM ,Strong Canada April GDP clips central bank's rate cut bets  ,Reuters,0.21666666666666665,0.49166666666666664
255,6/28/2019 10:15:00 AM - ,Top Ranked Value Stocks to Buy for June 28th  ,Zacks.com,0.5,0.5
256,6/28/2019 10:14:42 AM - ,PLUG Stock Spikes on Predictions of a Record Quarter  ,InvestorPlace Media,0.0,0.0
257,6/28/2019 10:12:00 AM - ,Armada Hoffler Acquires Thames Street Wharf in Baltimore  ,Zacks.com,0.0,0.0
258,6/28/2019 10:12:00 AM - ,Buy These 5 Low Leverage Stocks to Avoid Investment Risk  ,Zacks.com,0.0,0.3
259,6/28/2019 10:11:00 AM - ,New Strong Buy Stocks for June 28th  ,Zacks.com,0.2848484848484848,0.5939393939393939
260,6/28/2019 10:10:00 AM - ,Novavax (NVAX) Seeks Accelerated Approval Pathway for NanoFlu  ,Zacks.com,0.0,0.0
261,6/28/2019 10:09:00 AM - ,New Strong Sell Stocks for June 28th  ,Zacks.com,0.2848484848484848,0.5939393939393939
262,6/28/2019 10:08:58 AM - ,Is It Finally Time to Go Long GE Stock?   ,InvestorPlace Media,-0.025,0.7
263,6/28/2019 10:07:50 AM - ,Validea Warren Buffett Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
264,6/28/2019 10:07:38 AM - ,Validea Motley Fool Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.3,0.45
265,6/28/2019 10:07:23 AM - ,Validea Martin Zweig Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
266,6/28/2019 10:07:15 AM - ,Validea John Neff Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
267,6/28/2019 10:07:09 AM - ,Validea Joel Greenblatt Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
268,6/28/2019 10:07:04 AM - ,Validea James P. O'Shaughnessy Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
269,6/28/2019 10:06:59 AM - ,Validea David Dreman Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
270,6/28/2019 10:06:55 AM - ,Validea Benjamin Graham Strategy Daily Upgrade Report - 6/28/2019  ,Validea,0.0,0.0
271,6/28/2019 10:05:00 AM ,Investors baulk as BNP Paribas smashes through fair value  ,Reuters,0.7,0.9
272,6/28/2019 10:05:00 AM ,Shares in big banks climb as Fed approves capital plans  ,Reuters,0.0,0.1
273,6/28/2019 10:05:00 AM ,"Hedge fund chief Daniel Loeb opposes United Technologies, Raytheon merger  ",Reuters,0.0,0.0
274,6/28/2019 10:05:00 AM ,Zambian court lifts order blocking disposal of Vedanta unit assets  ,Reuters,0.0,0.0
275,6/28/2019 10:02:04 AM - ,Cash Dividend On The Way From Simpson Manufacturing (SSD)  ,BNK Invest,0.0,0.0
276,6/28/2019 10:01:47 AM - ,"Ex-Dividend Reminder: Wabash National, Comcast and Physicians Realty Trust  ",BNK Invest,0.0,0.0
277,6/28/2019 10:01:43 AM - ,"Ex-Dividend Reminder: Cousins Properties, CVB Financial and Healthcare Trust Of America  ",BNK Invest,0.0,0.0
278,6/28/2019 10:01:00 AM ,U.S. Supreme Court to mull punitive damages against Sudan over embassy bombings  ,Reuters,0.0,0.0
279,6/28/2019 10:01:00 AM ,U.S. Supreme Court to hear bid to revive punitive damages against Sudan over embassy bombings  ,Reuters,0.0,0.0
280,6/28/2019 10:01:00 AM - ,Deutsche Bank's U.S. Unit Clears Second Round of Stress Test  ,Zacks.com,-0.1,0.2
281,6/28/2019 10:01:00 AM - ,"ReneSola (SOL) Q1 Earnings Miss, Revenues Beat Estimates  ",Zacks.com,0.0,0.0
282,6/28/2019 10:00:06 AM - ,Here's Why Black Hills (BKH) is a Great Momentum Stock to Buy  ,Zacks.com,0.3166666666666667,0.5916666666666667
283,6/28/2019 10:00:06 AM - ,Here's Why CECO Environmental (CECE) is a Great Momentum Stock to Buy  ,Zacks.com,0.8,0.75
284,6/28/2019 10:00:06 AM - ,Here's Why Momentum Investors Will Love MercadoLibre (MELI)  ,Zacks.com,0.5,0.6
285,6/28/2019 10:00:06 AM - ,Here's Why Hallmark Financial (HALL) is a Great Momentum Stock to Buy  ,Zacks.com,0.4,0.375
286,6/28/2019 10:00:05 AM - ,Here's Why ITT (ITT) is a Great Momentum Stock to Buy  ,Zacks.com,0.8,0.75
287,6/28/2019 10:00:00 AM ,"Russia seen cutting rates sooner as inflation, economy slow  ",Reuters,-0.45,0.65
288,6/28/2019 9:59:36 AM - ,Uncertainty Changes but Does Not Negate the Case for AMD Stock  ,InvestorPlace Media,0.0,0.0
289,6/28/2019 9:59:00 AM - ,Moving Average Crossover Alert: Seacor  ,Zacks.com,-0.15,0.39999999999999997
290,6/28/2019 9:59:00 AM - ,Moving Average Crossover Alert: Curtiss-Wright  ,Zacks.com,-0.15,0.39999999999999997
291,6/28/2019 9:58:45 AM - ,Vanguard Value ETF -- Insider Buying Index Registering 10.5%  ,BNK Invest,0.0,0.0
292,6/28/2019 9:58:00 AM - ,Moving Average Crossover Alert: AerCap  ,Zacks.com,-0.15,0.39999999999999997
293,6/28/2019 9:57:55 AM - ,Apogee Enterprises Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
294,6/28/2019 9:57:00 AM - ,Moving Average Crossover Alert: Sotheby's  ,Zacks.com,-0.15,0.39999999999999997
295,6/28/2019 9:56:35 AM - ,Trimble Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
296,6/28/2019 9:56:00 AM ,South Africa slings back the fynbos-flavoured gin  ,Reuters,0.0,0.0
297,6/28/2019 9:56:00 AM - ,Amgen's Osteoporosis Drug Evenity Gets Adverse CHMP View  ,Zacks.com,0.0,0.0
298,6/28/2019 9:56:00 AM - ,"Company News for Jun 28, 2019  ",Zacks.com,0.0,0.0
299,6/28/2019 9:55:32 AM - ,Why Chewy Stock Is the Most Promising IPO of 2019  ,InvestorPlace Media,0.35,0.5
300,6/28/2019 9:54:00 AM - ,Why Radware (RDWR) Stock Might be a Great Pick  ,Zacks.com,0.8,0.75
301,6/28/2019 9:54:00 AM - ,"Stock Market News for Jun 28, 2019  ",Zacks.com,0.0,0.0
302,6/28/2019 9:53:00 AM - ,How Herc Holdings (HRI) Stock Stands Out in a Strong Industry  ,Zacks.com,0.4333333333333333,0.7333333333333333
303,6/28/2019 9:53:00 AM - ,"Amedisys Rides on New Buyouts, Strength in Personal Care Arm  ",Zacks.com,0.06818181818181818,0.37727272727272726
304,6/28/2019 9:53:00 AM - ,Why Energy Transfer (ET) Stock Might be a Great Pick  ,Zacks.com,0.8,0.75
305,6/28/2019 9:52:00 AM ,UK health and beauty retailer Boots to close 200 stores  ,Reuters,0.0,0.0
306,6/28/2019 9:52:00 AM ,Chile's Cencosud Shopping launches largest-ever IPO on Santiago exchange  ,Reuters,0.0,0.0
307,6/28/2019 9:51:00 AM ,U.S. Supreme Court takes up Trump bid to end 'Dreamers' immigration program  ,Reuters,0.0,0.0
308,6/28/2019 9:51:00 AM ,U.S. Supreme Court to hear Trump bid to ditch 'Dreamers' immigration program  ,Reuters,0.0,0.0
309,6/28/2019 9:50:00 AM - ,Hottest Wall Street Stories of First Half  ,Zacks.com,0.04166666666666667,0.25
310,6/28/2019 9:50:00 AM - ,Community Health to Sell Hospital to Focus on Core Businesses  ,Zacks.com,0.0,0.0
311,6/28/2019 9:47:00 AM - ,United Airlines to Add Flight on San Francisco-Hong Kong Route  ,Zacks.com,0.0,0.0
312,6/28/2019 9:46:00 AM ,Apple moves Mac Pro production to China from U.S.  ,Reuters,0.0,0.0
314,6/28/2019 9:45:00 AM - ,Is Heidrick & Struggles (HSII) a Good Value Investor Pick?  ,Zacks.com,0.7,0.6000000000000001
316,6/28/2019 9:44:00 AM ,Proxy adviser ISS recommends EQT shareholders vote for Rice nominees  ,Reuters,0.0,0.0
317,6/28/2019 9:44:00 AM ,Mexican peso will dance in July to rhythm of USMCA and Trump  ,Reuters,0.0,0.0
318,6/28/2019 9:44:00 AM - ,"Pharma Stock Roundup: ABBV to Buy AGN, BMY to Sell CELG's Otezla to Close Merger  ",Zacks.com,0.0,0.0
320,6/28/2019 9:42:00 AM - ,Spotify-Apple Turn Up the Volume as Music Streaming Fad Grows  ,Zacks.com,0.0,0.0
322,6/28/2019 9:41:00 AM ,TSX opens higher on gains in energy shares  ,Reuters,0.25,0.5
323,6/28/2019 9:40:00 AM ,U.S. Supreme Court to hear U.S. Bancorp pension plan dispute  ,Reuters,0.0,0.0
324,6/28/2019 9:40:00 AM - ,Should Value Investors Pick Crawford & Company (CRD.B) Stock?  ,Zacks.com,0.0,0.0
325,6/28/2019 9:39:00 AM - ,5 Broker-Friendly Stocks to Combat Trade & Geopolitical Woes  ,Zacks.com,0.0,0.0
326,6/28/2019 9:38:12 AM - ,"If You Have the Stomach, $15 Is the Buy Zone for IQ Stock  ",InvestorPlace Media,0.0,0.0
327,6/28/2019 9:38:00 AM ,U.S. Supreme Court declines Alabama bid to revive abortion restriction  ,Reuters,0.0,0.0
328,6/28/2019 9:37:00 AM - ,Tighter Gasoline Supplies to Aid Oil & Gas Refining & Marketing Industry  ,Zacks.com,0.0,0.0
329,6/28/2019 9:35:03 AM - ,"Ally Financial (ALLY) Soars to 52-Week High, Time to Cash Out?  ",Zacks.com,0.08,0.26999999999999996
330,6/28/2019 9:35:00 AM - ,Is Blucora (BCOR) a Profitable Pick for Value Investors Now?  ,Zacks.com,0.0,0.0
331,6/28/2019 9:34:15 AM - ,"Friday’s Vital Data: Nike, Boeing and iQiyi  ",InvestorPlace Media,0.1,0.4
332,6/28/2019 9:34:00 AM ,Wall Street opens higher as investors await Trump-Xi meet  ,Reuters,0.25,0.5
333,6/28/2019 9:34:00 AM ,US STOCKS SNAPSHOT-Wall Street opens higher as investors await Trump-Xi meet  ,Reuters,0.25,0.5
334,6/28/2019 9:31:51 AM - ,"Should You Buy Alibaba Stock? 3 Pros, 3 Cons  ",InvestorPlace Media,0.0,0.0
335,6/28/2019 9:30:22 AM - ,CMTL vs. IDCC: Which Stock Is the Better Value Option?  ,Zacks.com,0.5,0.5
336,6/28/2019 9:30:21 AM - ,PLCE or SFIX: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
337,6/28/2019 9:30:21 AM - ,AU vs. FNV: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
338,6/28/2019 9:30:21 AM - ,MIXT or EGOV: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
339,6/28/2019 9:30:12 AM - ,AFG vs. WRB: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
340,6/28/2019 9:30:11 AM - ,Is General Mills (GIS) Stock Outpacing Its Consumer Staples Peers This Year?  ,Zacks.com,0.05000000000000002,0.5
341,6/28/2019 9:30:11 AM - ,BSRR vs. CVBF: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
342,6/28/2019 9:30:11 AM - ,WLKP vs. FUL: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
343,6/28/2019 9:30:11 AM - ,OCFC vs. PFS: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
344,6/28/2019 9:30:11 AM - ,OSK vs. WBC: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
345,6/28/2019 9:30:11 AM - ,"Has Children's Place, (PLCE) Outpaced Other Retail-Wholesale Stocks This Year?  ",Zacks.com,-0.125,0.375
346,6/28/2019 9:30:11 AM - ,Has Alteryx (AYX) Outpaced Other Computer and Technology Stocks This Year?  ,Zacks.com,-0.125,0.375
347,6/28/2019 9:30:11 AM - ,Is Salem Media Group (SALM) Stock Outpacing Its Consumer Discretionary Peers This Year?  ,Zacks.com,0.0,0.0
348,6/28/2019 9:30:11 AM - ,Has GW Pharmaceuticals (GWPH) Outpaced Other Medical Stocks This Year?  ,Zacks.com,-0.0625,0.1875
349,6/28/2019 9:30:10 AM - ,Has Gilead Sciences (GILD) Outpaced Other Medical Stocks This Year?  ,Zacks.com,-0.0625,0.1875
350,6/28/2019 9:30:10 AM - ,Is Middlesex Water (MSEX) Stock Outpacing Its Utilities Peers This Year?  ,Zacks.com,0.0,0.0
351,6/28/2019 9:30:10 AM - ,TXT or NOC: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
352,6/28/2019 9:30:10 AM - ,Why Is Veeva (VEEV) Up 4% Since Last Earnings Report?  ,Zacks.com,0.0,0.06666666666666667
353,6/28/2019 9:30:10 AM - ,Why Is Semtech (SMTC) Up 17.6% Since Last Earnings Report?  ,Zacks.com,0.0,0.06666666666666667
354,6/28/2019 9:30:10 AM - ,Has Zebra Technologies (ZBRA) Outpaced Other Industrial Products Stocks This Year?  ,Zacks.com,-0.125,0.375
355,6/28/2019 9:30:09 AM - ,Palo Alto (PANW) Up 0.3% Since Last Earnings Report: Can It Continue?  ,Zacks.com,0.0,0.06666666666666667
356,6/28/2019 9:30:09 AM - ,Keysight (KEYS) Up 9.6% Since Last Earnings Report: Can It Continue?  ,Zacks.com,0.0,0.06666666666666667
357,6/28/2019 9:30:09 AM - ,Capri Holdings (CPRI) Up 0.6% Since Last Earnings Report: Can It Continue?  ,Zacks.com,0.0,0.06666666666666667
358,6/28/2019 9:30:09 AM - ,Why Is PVH (PVH) Up 10.4% Since Last Earnings Report?  ,Zacks.com,0.0,0.06666666666666667
359,6/28/2019 9:30:08 AM - ,Why Is Abercrombie (ANF) Down 9.4% Since Last Earnings Report?  ,Zacks.com,-0.07777777777777779,0.17777777777777778
360,6/28/2019 9:30:03 AM - ,5 Dividend Stocks That’ll Keep You From Drowning in Retirement  ,BNK Invest,0.0,0.0
361,6/28/2019 9:30:00 AM ,Handful of bids expected for British Steel by June 30 deadline  ,Reuters,-0.05,0.2
362,6/28/2019 9:30:00 AM - ,NetApp (NTAP) Crafts New Cloud-Based Storage Solution on HCI  ,Zacks.com,0.13636363636363635,0.45454545454545453
363,6/28/2019 9:30:00 AM - ,Should Value Investors Pick Barrett Business Services (BBSI)?  ,Zacks.com,0.0,0.0
364,6/28/2019 9:30:00 AM - ,Is New Age Beverages Stock Taking a 60% Hit?  ,Motley Fool,0.13636363636363635,0.45454545454545453
365,6/28/2019 9:29:00 AM ,Zambian court withdraws order blocking disposal of Vedanta unit assets  ,Reuters,0.0,0.0
366,6/28/2019 9:28:00 AM - ,Hotel Industry Outpaces Major Indices YTD: 4 Top Gainers  ,Zacks.com,0.28125,0.5
367,6/28/2019 9:27:00 AM - ,Adaptive Biotechnologies soars more than 100% on its first day  ,Renaissance Capital,0.375,0.41666666666666663
368,6/28/2019 9:24:05 AM - ,A Simple Test to Find IPO Stocks to Buy  ,InvestorPlace Media,0.0,0.35714285714285715
369,6/28/2019 9:24:00 AM ,Cricket-Sri Lanka pegged back by S.Africa's Pretorius in must-win game  ,Reuters,-0.2,0.2
370,6/28/2019 9:23:36 AM - ,"Energy Sector Update for 06/28/2019: PCG, RDS.A, XOM, CVX, COP, SLB, OXY  ",MT Newswires,0.0,0.0
371,6/28/2019 9:23:00 AM ,Third Point tells United Technologies that it opposes Raytheon merger  ,Reuters,0.0,0.0
372,6/28/2019 9:22:00 AM ,"U.S. STOCKS ON THE MOVE-Constellation Brands, crypto stocks, PG&E  ",Reuters,0.0,0.0
373,6/28/2019 9:20:00 AM ,World Bank: Lebanon reforms on sound path but must not stop  ,Reuters,0.4,0.4
374,6/28/2019 9:19:00 AM ,US STOCKS-Wall St set to open modestly higher with eyes on G20 summit  ,Reuters,0.125,0.5
375,6/28/2019 9:19:00 AM ,Wall St set to open modestly higher with eyes on G20 summit  ,Reuters,0.125,0.5
376,6/28/2019 9:18:00 AM - ,3 Mutual Funds to Benefit From Stress Test Results  ,Zacks.com,0.0,0.0
377,6/28/2019 9:18:00 AM - ,Is Amazon's 7th LATAM Edge Venue a Threat to GOOGL & Others?  ,Zacks.com,0.0,0.0
378,6/28/2019 9:17:00 AM ,Absa concludes $500 million loan  ,Reuters,0.0,0.0
379,6/28/2019 9:15:10 AM - ,Why BancFirst (BANF) is a Great Dividend Stock Right Now  ,Zacks.com,0.5428571428571429,0.6428571428571428
380,6/28/2019 9:15:09 AM - ,American Assets Trust (AAT) is a Top Dividend Stock Right Now: Should You Buy?  ,Zacks.com,0.2619047619047619,0.3452380952380952
381,6/28/2019 9:15:09 AM - ,This is Why Albemarle (ALB) is a Great Dividend Stock  ,Zacks.com,0.8,0.75
382,6/28/2019 9:15:09 AM - ,Cathay General (CATY) is a Top Dividend Stock Right Now: Should You Buy?  ,Zacks.com,0.2785714285714286,0.5119047619047619
383,6/28/2019 9:15:09 AM - ,Why Washington Trust Bancorp (WASH) is a Top Dividend Stock for Your Portfolio  ,Zacks.com,0.5,0.5
384,6/28/2019 9:15:08 AM - ,Why Sierra Bancorp (BSRR) is a Great Dividend Stock Right Now  ,Zacks.com,0.5428571428571429,0.6428571428571428
385,6/28/2019 9:15:08 AM - ,Carter's (CRI) is a Top Dividend Stock Right Now: Should You Buy?  ,Zacks.com,0.39285714285714285,0.5178571428571428
386,6/28/2019 9:15:00 AM - ,Banks' Capital Plans Approved: Shareholders to Get Wealthier  ,Zacks.com,0.0,0.0
387,6/28/2019 9:14:00 AM - ,3 Legg Mason Mutual Funds to Buy Now  ,Zacks.com,0.0,0.0
388,6/28/2019 9:12:11 AM - ,"Financial Sector Update for 06/28/2019: MS, JPM, BAC, WFC, C, USB, DB, FITB  ",MT Newswires,0.0,0.0
389,6/28/2019 9:10:21 AM - ,Is Hertz (HTZ) Stock Undervalued Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
390,6/28/2019 9:10:21 AM - ,Are Investors Undervaluing HP (HPQ) Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
391,6/28/2019 9:10:21 AM - ,Should Value Investors Buy Molina (MOH) Stock?  ,Zacks.com,0.0,0.0
392,6/28/2019 9:10:21 AM - ,Should Value Investors Buy Conagra Brands (CAG) Stock?  ,Zacks.com,0.0,0.0
393,6/28/2019 9:10:21 AM - ,Is Quanta Services (PWR) Stock Undervalued Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
394,6/28/2019 9:10:20 AM - ,Should Value Investors Buy China Distance (DL) Stock?  ,Zacks.com,0.0,0.0
395,6/28/2019 9:10:20 AM - ,Is Amdocs (DOX) Stock Undervalued Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
396,6/28/2019 9:10:11 AM - ,Is Delek US Holdings (DK) a Great Value Stock Right Now?  ,Zacks.com,0.5428571428571429,0.6428571428571428
397,6/28/2019 9:10:11 AM - ,Is Crescent Point Energy (CPG) a Great Value Stock Right Now?  ,Zacks.com,0.5428571428571429,0.6428571428571428
398,6/28/2019 9:10:11 AM - ,Is Diodes (DIOD) a Great Value Stock Right Now?  ,Zacks.com,0.5428571428571429,0.6428571428571428
400,6/28/2019 9:09:16 AM - ,3 Reasons Amazon Stock Should Be One of Your Core Holdings  ,InvestorPlace Media,0.0,0.0
401,6/28/2019 9:08:00 AM ,"Shell, Exxon eye return to Somalia ahead of oil block round  ",Reuters,-0.2,0.4
402,6/28/2019 9:07:36 AM - ,"Health Care Sector Update for 06/28/2019: PTCT, PGNX, HCM, SRNE, JNJ  ",MT Newswires,0.0,0.0
403,6/28/2019 9:07:00 AM ,Mall operator Simon to invest $5 mln in Allied Esports  ,Reuters,0.0,0.0
404,6/28/2019 9:06:00 AM - ,Will L Brands Continue to Surge Higher?  ,Zacks.com,0.25,0.5
405,6/28/2019 9:05:44 AM - ,9 Augmented Reality Stocks to Buy  ,InvestorPlace Media,0.0,0.0
406,6/28/2019 9:03:00 AM - ,GMS Stock Rises 5.2% Despite Q4 Earnings and Sales Miss  ,Zacks.com,0.0,0.0
407,6/28/2019 9:00:08 AM - ,All You Need to Know About Cathay (CATY) Rating Upgrade to Buy  ,Zacks.com,0.0,0.0
408,6/28/2019 9:00:08 AM - ,Camden (CPT) Upgraded to Buy: Here's Why  ,Zacks.com,0.0,0.0
409,6/28/2019 9:00:08 AM - ,Boston Private Financial (BPFH) Moves to Buy: Rationale Behind the Upgrade  ,Zacks.com,-0.13333333333333333,0.35833333333333334
410,6/28/2019 9:00:07 AM - ,Cosan (CZZ) Upgraded to Strong Buy: What Does It Mean for the Stock?  ,Zacks.com,0.060416666666666646,0.7104166666666667
411,6/28/2019 9:00:07 AM - ,What Makes Carlisle (CSL) a New Strong Buy Stock  ,Zacks.com,0.2848484848484848,0.5939393939393939
412,6/28/2019 9:00:04 AM - ,"Apple Hospitality REIT, Inc. (APLE) Ex-Dividend Date Scheduled for July 01, 2019  ",NASDAQ.com News,0.0,0.0
413,6/28/2019 9:00:04 AM - ,"Mack-Cali Realty Corporation (CLI) Ex-Dividend Date Scheduled for July 01, 2019  ",NASDAQ.com News,0.0,0.0
414,6/28/2019 9:00:04 AM - ,"Voya International High Dividend Equity Income Fund (IID) Ex-Dividend Date Scheduled for July 01, 2019  ",NASDAQ.com News,0.08,0.26999999999999996
415,6/28/2019 9:00:04 AM - ,"Korn Ferry  (KFY) Ex-Dividend Date Scheduled for July 01, 2019  ",NASDAQ.com News,0.0,0.0
